source	interaction	target
INHBB	1	ACVR1C
INHA	1	ACVR2A
INHA	1	ACVR1B
INHA	1	ACVR2B
AMH	1	BMPR1B
AMH	1	ACVR1
AGT	1	AGTR1
PROS1	1	AXL
TNFSF13B	1	TNFRSF13C
GRP	1	GRPR
NMB	1	GRPR
BMP10	1	BMPR1B
BMP10	1	ACVR2A
BMP10	1	BMPR1A
BMP10	1	ACVRL1
BMP10	1	ACVR1
BMP10	1	ACVR2B
BMP10	1	BMPR2
BMP2	1	BMPR1B
BMP2	1	ACVR2A
BMP2	1	BMPR1A
BMP2	1	ACVR1
BMP4	1	BMPR1B
BMP4	1	ACVR2A
BMP4	1	BMPR1A
BMP4	1	ACVR1
BMP4	1	ACVR2B
BMP5	1	BMPR1B
BMP5	1	ACVR2A
BMP5	1	BMPR1A
BMP5	1	ACVR1
BMP5	1	ACVR2B
BMP5	1	BMPR2
BMP6	1	BMPR1B
BMP6	1	ACVR2A
BMP6	1	BMPR1A
BMP6	1	ACVR1
BMP7	1	BMPR1B
BMP7	1	ACVR2A
BMP7	1	BMPR1A
BMP7	1	ACVR1
BMP8A	1	BMPR1B
BMP8A	1	ACVR2A
BMP8A	1	BMPR1A
BMP8A	1	ACVR2B
BMP8A	1	BMPR2
BMP8B	1	BMPR1B
BMP8B	1	ACVR2A
BMP8B	1	ACVR2B
BMP8B	1	BMPR2
GDF2	1	BMPR1B
GDF2	1	ACVR2A
GDF2	1	ACVRL1
GDF2	1	ACVR1
GDF2	1	ACVR2B
GDF2	1	BMPR2
KNG1	1	BDKRB1
KNG1	1	BDKRB2
CCK	1	CCKAR
GAST	1	CCKBR
CCK	1	CCKBR
CCL13	1	CCR2
CCL16	1	CCR2
CCL2	1	CCR2
CCL7	1	CCR2
CCL8	1	CCR2
CCL11	1	CCR2
CCL24	1	CCR2
CCL26	1	CCR2
CCL11	1	CCR5
CCL13	1	CCR5
CCL14	1	CCR5
CCL16	1	CCR5
CCL2	1	CCR5
CCL3	1	CCR5
CCL7	1	CCR5
CNTF	1	IL6ST
CNTF	1	LIFR
CLCF1	1	IL6ST
CLCF1	1	CNTFR
CLCF1	1	LIFR
CRLF1	1	IL6ST
CRLF1	1	CNTFR
CRH	1	CRHR1
UCN	1	CRHR1
UCN2	1	CRHR1
YARS1	1	CXCR1
CXCL6	1	CXCR1
CXCL8	1	CXCR1
CXCL1	1	CXCR2
CXCL2	1	CXCR2
CXCR2	-1	CXCL2
CXCL3	1	CXCR2
CXCL5	1	CXCR2
CXCL6	1	CXCR2
PPBP	1	CXCR2
CXCL8	1	CXCR2
CXCL12	1	CXCR4
CXCL13	1	CXCR5
TNFSF15	1	TNFRSF25
POMC	1	OPRD1
PDYN	1	OPRD1
PENK	1	OPRD1
EPGN	1	EGFR
EREG	1	EGFR
EREG	1	ERBB4
EDN1	1	EDNRA
EDN2	1	EDNRA
EDN3	1	EDNRB
FGF19	1	FGFR4
VEGFA	1	FLT1
VEGFC	1	FLT4
VEGFD	1	FLT4
PDGFC	1	FLT4
WNT3A	1	FZD6
WNT4	1	FZD6
WNT5A	1	FZD6
SPX	1	GALR2
GAL	1	GALR2
GCG	1	GCGR
GNRH2	1	GNRHR
CSF3	1	CSF2RB
CSF2	1	CSF2RB
GDF1	1	BMPR1B
GDF1	1	ACVR2A
GDF1	1	BMPR1A
GDF1	1	ACVR1B
GDF1	1	ACVR2B
GDF1	1	BMPR2
GDF10	1	BMPR1B
GDF10	1	ACVR1B
GDF10	1	ACVR2B
GDF10	1	BMPR2
GDF3	1	BMPR1B
GDF7	1	BMPR1B
GDF7	1	ACVR2A
GDF7	1	BMPR1A
GDF7	1	BMPR2
GDF9	1	BMPR1B
GDF9	1	ACVR2A
GDF9	1	BMPR1A
GDF9	1	TGFBR1
GDF9	1	BMPR2
GH2	1	GHR
TNFSF14	1	TNFRSF14
LTA	1	TNFRSF14
CCL16	1	HRH4
IFNA10	1	IFNAR1
IFNA10	1	IFNAR2
IFNA14	1	IFNAR1
IFNA14	1	IFNAR2
IFNA16	1	IFNAR1
IFNA16	1	IFNAR2
IFNA17	1	IFNAR1
IFNA17	1	IFNAR2
IFNA2	1	IFNAR1
IFNA2	1	IFNAR2
IFNA21	1	IFNAR1
IFNA21	1	IFNAR2
IFNA4	1	IFNAR1
IFNA4	1	IFNAR2
IFNA5	1	IFNAR1
IFNA5	1	IFNAR2
IFNA6	1	IFNAR1
IFNA6	1	IFNAR2
IFNA7	1	IFNAR1
IFNA7	1	IFNAR2
IFNA8	1	IFNAR1
IFNA8	1	IFNAR2
IFNW1	1	IFNAR1
IFNW1	1	IFNAR2
IL11	1	IL6ST
IL12A	1	IL12RB2
IL12B	1	IL12RB1
IL12B	1	IL12RB2
IL15	1	IL2RG
IL15	1	IL2RB
IL1A	1	IL1RAP
IL1B	1	IL1RAP
IL1RAP	-1	IL1B
IL1RN	-1	IL1RAP
IL1RN	-1	IL1R1
IL21	1	IL2RG
IL22	1	IL22RA1
IL12B	1	IL23R
IL27	1	IL6ST
EBI3	1	IL6ST
EBI3	1	IL27RA
IL2RA	-1	IL2
IL2	1	IL2RA
IL2RB	-1	IL2
IL2	1	IL2RB
IL1RN	-1	IL2RG
IL33	1	IL1RAP
IL36A	1	IL1RAP
IL36B	1	IL1RAP
IL36G	1	IL1RAP
IL36RN	-1	IL1RAP
IL3	1	CSF2RB
IL4	1	IL2RG
IL13	1	IL4R
IL4	1	IL13RA1
IL5	1	CSF2RB
IL7	1	IL2RG
IL9	1	IL2RG
PDYN	1	OPRK1
POMC	1	OPRK1
VEGFA	1	KDR
VEGFC	1	KDR
PDGFC	1	KDR
KISS1	1	KISS1R
LIF	1	IL6ST
OSM	1	IL6ST
OSM	1	LIFR
CGA	1	LHCGR
CGB8	1	LHCGR
LHB	1	LHCGR
POMC	1	MC1R
PDYN	1	OPRM1
PENK	1	OPRM1
CALM1	1	MYLK
CALM2	1	MYLK
CALM3	1	MYLK
CALM1	1	MYLK2
CALM2	1	MYLK2
CALM3	1	MYLK2
BDNF	1	NGFR
NGFR	-1	NTF3
NTF3	1	NGFR
NGFR	-1	NTF4
NTF4	1	NGFR
NGF	1	NGFR
NGFR	1	NGF
TAC1	1	TACR1
TAC3	1	TACR1
TAC1	1	TACR2
TAC3	1	TACR2
TAC1	1	TACR3
TAC3	1	TACR3
PNOC	1	OPRL1
OXT	1	OXTR
AVP	1	OXTR
ARF1	1	PLD2
CSH1	1	PRLR
CSH2	1	PRLR
CSHL1	1	PRLR
TNFSF11	1	TNFRSF11A
CORT	1	SSTR1
SST	1	SSTR1
CORT	1	SSTR2
SST	1	SSTR2
CORT	1	SSTR3
SST	1	SSTR3
TNFRSF13B	-1	TNFSF13B
TNFSF13B	1	TNFRSF13B
TSLP	1	IL7R
TGFBR1	-1	TGFB2
TGFB2	1	TGFBR1
TGFB2	1	TGFBR3
TGFB3	1	TGFBR1
TGFBR1	-1	TGFB3
TGFB3	1	TGFBR3
CGA	1	TSHR
TSHB	1	TSHR
LTA	1	TNFRSF1B
GAS6	1	TYRO3
PROS1	1	TYRO3
OXT	1	AVPR1A
AVP	1	AVPR1A
OXT	1	AVPR1B
AVP	1	AVPR1B
OXT	1	AVPR2
AVP	1	AVPR2
CAMK2A	-1	SYN1
PDPK1	1	RPS6KB1
CALM3	1	CAMK2A
CALM1	1	CAMK2A
CALM2	1	CAMK2A
NTRK1	1	CRK
CASP9	1	CASP6
VRK1	1	ATF2
GRM1	1	GNAQ
SYNGAP1	1	DLG4
CALM3	1	IQGAP1
CALM1	1	IQGAP1
CALM2	1	IQGAP1
IQGAP1	-1	NRAS
ITGB1	1	ILK
TCF7	1	LEF1
LEF1	1	MITF
GSK3A	1	MITF
SH2B2	1	VAV2
LCK	1	VAV2
LCK	1	SOS1
IRS1	1	PIK3CA
PIK3CA	1	IRS1
PRKACA	1	BAD
YWHAH	-1	BAD
RIMS1	1	RPH3A
RIMS1	1	YWHAH
RAB3A	1	RIMS1
RIMS1	1	RAB3A
RIMS1	1	UNC13B
SYT1	1	RIMS1
RIMS1	1	SYT1
RAPGEF4	1	RIMS1
CREB1	1	GDNF
PRKACA	1	GDNF
PRKACA	1	CREB1
MAP4K1	1	MAPK1
RAF1	1	MAP4K1
HTR1A	1	GNAI3
GNAQ	1	PLCB1
RPS6KA1	1	CREB1
MAPK1	1	MAPKAPK2
PRKACA	-1	SYN1
CAMK1	-1	SYN1
MAPK1	-1	SYN1
CDK5	1	SYN1
VAV2	1	RAC1
RAC1	1	VAV2
CAMK2A	1	TIAM1
PRKCA	1	TIAM1
TIAM1	1	PRKCA
GRB2	1	VAV2
ZAP70	1	VAV2
SRC	1	VAV2
RASGRP3	1	NRAS
PRKCA	1	RASGRP3
NRAS	1	RALGDS
RAP1A	1	RALGDS
ABL1	1	GRB2
GRB2	1	ABL1
NLGN1	1	DLG4
CALM3	1	NOS1
CALM1	1	NOS1
CALM2	1	NOS1
CREM	-1	KCNIP3
KCNIP3	1	CREB1
MAPK14	1	RPS6KA5
RPS6KB1	1	CREM
MINK1	1	MAPK14
TCF7	1	SRF
MAPK1	1	ELK1
CREBBP	1	JUN
CREBBP	1	ELK1
CREBBP	-1	TCF7
CALM3	1	CAMK4
CALM1	1	CAMK4
CAMK4	1	CALM1
CALM2	1	CAMK4
CALM3	1	PPP3R1
CALM1	1	PPP3R1
CALM2	1	PPP3R1
GNB2	1	PLCB1
CAMK4	1	CREB1
CHRM2	1	GNAI3
NRAS	1	PIK3CA
GNB2	1	PIK3CA
IRS1	1	GRB2
GRB2	1	IRS1
SHC1	1	GRB2
GRB2	1	SHC1
IRS1	1	NCK1
PRKCA	-1	GRIN2A
SSTR1	1	GNAI3
SSTR2	1	SH3KBP1
DRD1	1	GNAS
DRD1	1	GNAI3
SSTR2	1	GNAI3
HTR2A	1	GNAQ
PTAFR	1	GNAQ
CHRM1	1	GNAQ
CHRM1	1	GNA11
GNA13	1	PTK2B
PDPK1	1	RPS6KA1
HTR4	1	GNAS
DRD2	1	GNAI3
PRKACA	-1	PLCG1
GRM1	1	GNA11
SH3KBP1	-1	RBP1
RBP1	1	SHC1
RBP1	1	GRB2
PRKACA	1	NFKB1
MAPK1	1	CREBBP
PPP3R1	1	NFATC1
BCAP31	-1	CASP8
BCAP31	1	BCL2
BCAP31	1	BCL2L1
BID	1	COX5B
BAX	1	COX5B
ANP32A	1	APAF1
SEC63	1	HSPA5
FYN	1	GRIN2A
SRC	1	GRIN2A
CAPN1	-1	GRIN2A
DLG4	1	GRIN2A
FYN	1	CTNNB1
FER	1	CTNNB1
CTNNB1	1	FER
PAK1	1	ARHGEF7
ARHGEF7	1	PAK1
ARHGEF7	1	ARHGAP1
RAC1	1	ARHGEF7
ARHGEF7	1	RAC1
CDC42	1	ARHGEF7
ARHGEF7	1	CDC42
ARHGAP1	1	ROCK2
YWHAH	-1	CFL1
LIMK1	1	PAK1
PAK1	1	LIMK1
ROCK2	1	LIMK1
PRKCA	-1	NOS1
CAMK2A	1	NOS1
CAMK4	-1	NOS1
PRKACA	-1	NOS1
CALM3	1	EEF2K
CALM1	1	EEF2K
CALM2	1	EEF2K
RPS6KA1	-1	EEF2K
RPS6KB1	-1	EEF2K
L1CAM	1	EZR
FYN	1	PTK2
PTK2	1	FYN
RPH3A	1	RAB3A
PRKACA	1	RPH3A
CAMK2A	1	RPH3A
SRC	1	BCAR1
BCAR1	1	SRC
CRK	1	BCAR1
BCAR1	1	CRK
CRK	1	RAPGEF1
RAPGEF1	1	CRK
RAPGEF1	1	RAP1A
RAP1A	1	BRAF
ABL1	1	PAK1
PAK1	1	ABL1
ADORA1	1	GNAI3
ABL1	1	VAV2
ADRA1A	1	GNAQ
ADRA1A	1	GNA11
ADRA2A	1	GNAI3
PRKCA	1	ABL1
ABL1	1	TP53BP1
MAP3K2	1	MAPK1
BRAF	1	MAP4K1
BRAF	1	YWHAH
YWHAH	1	BRAF
RAP1A	1	RAF1
AKAP5	1	PRKACA
LCK	1	RAF1
PRKACA	1	RAP1A
PRKACA	-1	CAMKK2
CAMKK2	1	CAMK1
CALM3	1	CAMKK2
CALM1	1	CAMKK2
CALM2	1	CAMKK2
CAMK2A	1	CREB1
CAMK1	1	CREB1
LAMTOR3	1	MAP4K1
LAMTOR3	1	MAPK1
MAP3K14	1	MAP3K1
MAP3K14	1	NCK1
MAPK8IP1	1	DLK1
MAP3K3	1	MAP4K3
MAP3K4	1	MAP4K3
MAP3K4	1	MINK1
VDAC2	1	BAK1
MAPK8	1	BCL2L11
MAP4K3	1	MAPK14
RAC1	1	ARHGEF2
ARHGEF2	1	RAC1
ARHGEF2	1	ARHGAP1
MAPK8IP1	1	MAP2K4
ARRB1	1	FZD1
CSNK1G1	1	DVL1
DVL1	1	F2R
SRC	-1	ARRB1
ARRB1	1	SRC
RAPGEF2	1	RAP1A
RAPGEF2	1	RAP2A
CALM1	-1	RAB3A
PRKCA	1	MARCKS
MARCKS	1	PRKCA
GDI1	-1	RAB3A
PRKCA	1	ADCY5
GNAS	1	ADCY5
ADRB2	1	GNAS
RHEB	1	RAF1
GRB2	1	PTK2B
PTK2B	1	GRB2
CALM1	1	UNC13B
PTPN11	1	GRB2
PDGFRB	1	SH2B2
SLC9A3R1	1	ADRB2
PTPN11	-1	SPRY1
SPRY1	-1	GRB2
PXN	-1	PTPN11
PTPN11	1	PXN
CSK	1	PXN
PXN	1	CSK
CSK	1	PTK2
PTK2	1	CSK
SRC	1	CSK
CSK	1	SRC
PIK3CA	1	PTPN11
PTPN11	1	PIK3CA
CALM1	-1	GRIN2A
ADORA2A	1	GNAS
VAV2	1	ARHGAP1
VAV2	1	CDC42
ARHGEF1	1	ARHGAP1
GNA12	1	ARHGEF1
GNA13	1	ARHGEF1
CYTH2	1	ARF1
NRAS	1	BRAF
PRKACA	1	BRAF
PRKG2	1	NOS1
BDKRB1	1	GNAQ
BDKRB1	1	GNAI3
BDKRB1	1	GNA11
RASGRF1	1	NRAS
RASGRF1	1	RAC1
CAMK2A	1	RASGRF1
DUSP10	-1	MAPK14
RASA4	-1	NRAS
CALM1	1	RASGRF1
RAPGEF3	1	RAP1A
CALM1	1	RIN1
NRAS	1	RIN1
RIN1	-1	NRAS
YWHAH	-1	RIN1
PRKD1	1	YWHAH
NTRK2	1	SHC1
GSK3A	1	CREB1
AKT1	-1	GSK3A
GSK3A	-1	AKT1
PPP2R5C	1	GSK3A
SH3KBP1	1	JAK2
GNA13	1	RDX
PTAFR	1	GNAI3
CAMK4	1	CREM
RGS2	-1	GNA11
RGS2	-1	GNAQ
RGS2	-1	GNAI3
IGF1R	1	VAV2
AXIN1	1	GSK3A
GSK3A	1	AXIN1
GSK3A	-1	CTNNB1
ANAPC1	-1	CTNNB1
GSK3A	1	ANAPC1
CREM	-1	CREB1
MAPK8IP1	1	RASGRF1
MAPK8IP1	1	TIAM1
MAPK8IP1	1	MAPK14
ARFGEF2	1	ARF1
PRKACA	1	CREBBP
PRKG2	1	CREB1
CREB1	1	TAF1
PRKACA	1	PPP1R1B
PPP1R1B	-1	PRKACA
CTNNB1	-1	CREBBP
CREBBP	1	CTNNB1
CARM1	1	CTNNB1
FN1	1	ITGB1
PPP1R1B	-1	PPP1CC
SIPA1	1	RAP1A
PRKACA	-1	ADRB2
ARFGAP1	1	ARF1
RAP1GAP	1	RAP1A
RGS4	-1	GNAQ
RGS19	-1	GNAQ
SHC1	1	PTK2
PTK2	1	SHC1
F2RL1	1	GNAQ
PRSS1	1	F2RL1
ARRB1	-1	F2RL1
EGFR	1	PTK2B
PTK2B	1	EGFR
SHC1	1	SOS1
SOS1	1	SHC1
NTRK1	1	GRB2
TSC2	-1	RAP1A
SYN1	-1	GNAZ
PAK1	1	SYN1
DRD2	1	GNAZ
HTR1A	1	GNAZ
GNAZ	-1	ADCY5
CBLB	-1	VAV2
PRKACA	-1	DRD1
SIAH2	-1	VAV2
ABL1	1	DOK1
EFNB2	1	DOK1
ARRB1	-1	ADRB2
WNT6	1	FZD1
WNT6	1	MACROD1
CBLB	-1	SRC
CBLB	-1	PIK3CA
CBLB	-1	SHC1
EGFR	1	CBLB
CBLB	1	EGFR
CBLB	1	GRB2
PIK3CA	1	GAB1
GAB1	1	PIK3CA
CHRM4	1	GNAI3
CALM3	1	PLCB1
CALM1	1	PLCB1
CALM2	1	PLCB1
CALM3	1	DAPK1
CALM2	1	DAPK1
COX5B	1	APAF1
NAIP	-1	CASP9
HPCA	1	NAIP
NAIP	-1	CASP3
NAIP	-1	CASP7
SRC	1	CTTN
CTTN	1	SRC
CALM1	-1	MARCKS
CALM2	-1	MARCKS
PPP1CC	1	CFL1
PPP2R5C	1	CFL1
GSN	-1	CASP9
EGFR	1	EPB41
PRKACA	1	FLNA
SHANK1	1	ARHGEF7
ARHGEF7	1	GIT1
GIT1	1	ARHGEF7
MYRIP	1	CAMK2A
PPP2R5C	-1	AKT1
SIVA1	-1	BCL2L1
CABP1	-1	CAMK2A
CALM1	-1	AKAP5
CALM1	-1	NRAS
PRKCA	1	GRK2
CALM1	-1	GRK2
PTPRA	-1	GRB2
GRB2	-1	PTPRA
AP2S1	1	ARRB1
PRKCA	1	GRM1
PRKACA	1	PDE4D
PDE4D	1	PRKACA
ARRB1	1	PDE4D
PRKACA	1	GRIN2A
GNA11	1	PLCB1
PLCB1	1	GNA11
CBLB	-1	CRK
CBLB	-1	FYN
CBLB	-1	LCK
CDC42	1	MAP3K10
RAC1	1	MAP3K10
SYNGAP1	-1	NRAS
CAMK2A	1	SYNGAP1
AKT1	1	ILK
ILK	1	AKT1
ILK	-1	GSK3A
CAMKK2	1	CAMK4
CAMKK2	1	AKT1
CAMK4	1	SYN1
PKIA	-1	PRKACA
PPP2R5C	-1	BCAR1
GSK3A	1	SERPINB2
CSNK1G1	1	SERPINB2
SERPINB2	-1	PPP1CC
SH3KBP1	-1	SPRY1
PPM1F	-1	CAMK1
PPM1F	-1	CAMK2A
PPM1F	-1	CAMK4
PPP1CC	-1	GRIN2A
PPP2R5C	-1	GRIN2A
DLG4	1	NOS1
PPP1CC	-1	CAMK2A
PRKACA	1	PPP1R1A
PPP1R1A	-1	PPP1CC
PRKCA	-1	GSK3A
IQGAP1	-1	CTNNB1
IQGAP1	1	CDC42
CDC42	1	IQGAP1
IQGAP1	1	RAC1
RAC1	1	IQGAP1
FYN	1	PTPRA
PTPRA	1	FYN
SRC	1	PTPRA
PTPRA	1	SRC
PTPRA	1	LCK
GRK2	1	OPRM1
ARRB1	-1	OPRM1
PRKCA	1	BCL2
GSK3A	-1	JUN
RAF1	1	BAD
PPM1A	1	BAD
PPP2R5C	1	BAD
PPP1CC	1	BCL2
RALA	1	RALBP1
DLGAP1	1	SHANK1
RELN	-1	ITGB1
PRKACA	-1	PTPN5
PTPN5	-1	MAPK1
PRKCA	1	IRS1
IRS1	1	PRKCA
CAMK2A	-1	ARHGAP32
RACK1	-1	FYN
PPP2R5C	-1	CREB1
PRKCA	-1	PLCB1
PRKACA	-1	PLCB1
AKT1	-1	TP53BP1
BAX	-1	BAD
BAK1	-1	BAD
PPP2R5C	-1	CAMK4
PAK1	-1	MYLK
MYLK	-1	PAK1
GSK3A	-1	NFATC1
CSNK1G1	-1	NFATC1
MAPK14	-1	NFATC1
PRKACA	-1	NFATC1
YWHAH	-1	NFATC1
YWHAH	-1	FOXO1
DLGAP1	1	DLG4
DLG4	1	DLGAP1
PTK2	1	BCAR1
MAP3K1	1	MAPK8
PIN1	1	JUN
SV2A	1	SYT1
CDC42	1	WASF1
GRB2	1	WASF1
EGFR	1	WASF1
PPP2R5C	-1	BCL2
CASP3	-1	PPP2R5C
SRC	1	PLCG1
PLCG1	1	SRC
LCK	1	PLCG1
LYN	1	PLCG1
PLCG1	1	LYN
FYN	1	PLCG1
PLCG1	1	FYN
HCK	1	PLCG1
ARHGEF12	1	ARHGAP1
EPB41	1	DLG1
SRC	1	DLG4
JUN	1	CREB1
MAP3K1	1	EPHA4
MAPK14	1	JUN
CAMK2A	1	DLG1
PPP2R5C	-1	CAMK1
CAMK2A	-1	PPP2R5C
MACROD1	1	FZD1
PXN	1	PTK2
PTK2	1	PXN
CRK	1	PXN
PXN	1	CRK
EGFR	1	CRK
BCL2	-1	BID
BCL2	-1	BIK
BIK	-1	BCL2
BCL2L1	-1	BIK
BIK	-1	BCL2L1
ARHGAP32	-1	ARHGAP1
RAF1	1	YWHAH
YWHAH	-1	RAF1
PPP3R1	-1	PPP1R1A
CASP3	-1	RB1
CNR1	1	GNAI3
CNR2	1	GNAI3
FKBP1A	1	PPP3R1
GRM7	1	GNAI3
CALM3	-1	GRM7
CALM1	-1	GRM7
CALM2	-1	GRM7
PRKCA	1	GRM7
PRKACA	1	GRM7
PRKG2	1	GRM7
CALM1	-1	DRD2
PICK1	-1	GRM7
GSK3A	-1	PSEN1
DOC2A	1	UNC13B
MAP3K10	1	DLG4
SRC	1	RACK1
RACK1	-1	SRC
SRC	1	GRK2
CALM1	1	RIT2
SRC	1	SYK
SYK	1	SRC
LYN	1	SYK
SYK	1	LYN
PLCG1	1	SYK
SYK	1	PLCG1
NF1	-1	NRAS
DRD3	1	GNAI3
DRD3	1	GRB2
CAMK2A	1	SYT1
FYN	1	DLG4
GDF15	1	ERBB2
BAG2	1	RAF1
BAG2	1	BCL2
MDM2	-1	TP53BP1
DLGAP1	1	NOS1
PRKACA	1	STK24
ITGB1	1	PTK2B
PTK2B	1	ITGB1
PPP3R1	1	BAD
YWHAH	1	TP53BP1
NTRK2	1	IRS2
IRS2	1	PIK3CA
NTRK2	1	IRS1
YWHAH	-1	IRS1
CAPN1	-1	CABIN1
MAPK1	1	MARCKS
CREB1	1	GTF2B
SHC1	1	PIK3CA
ERBB2	1	PIK3CA
NTRK1	1	PIK3CA
PRKACA	1	RIMS1
GZMB	1	RAB3A
COL1A1	1	ITGB1
VTN	1	ITGB1
FGA	1	ITGB1
RAPGEF1	1	NRAS
PENK	1	OPRK1
PENK	1	OPRL1
OPRD1	1	GNAI3
OPRK1	1	GNAI3
OPRM1	1	GNAI3
OPRL1	1	GNAI3
ERBB2	1	SNTA1
GRIN2A	1	PLCG1
NTRK1	1	IRS1
RAP2A	1	NRAS
RAP2A	1	RALGDS
IGF1R	1	SHC1
SHC1	1	IGF1R
IGF1R	1	GRB10
GRB10	-1	IGF1R
INSR	1	GRB10
GRB10	-1	INSR
GRB10	1	PIK3CA
PPP1CC	-1	CREB1
CERK	1	RAF1
ULK1	1	GABARAP
AKT1	1	MTOR
MTOR	1	AKT1
GSK3B	1	KAT5
EIF4EBP1	-1	RPTOR
RPTOR	-1	EIF4EBP1
RB1CC1	1	TP53
RB1CC1	-1	PTK2B
RB1CC1	-1	TSC1
TNF	1	NFE2L2
ESR1	-1	NFE2L2
PTMA	-1	KEAP1
HSP90AB1	-1	KEAP1
PRKCA	1	NFE2L2
MT3	1	NFE2L2
NFE2L2	1	CASP3
MAP2K6	-1	NFE2L2
RBX1	-1	NFKBIA
RBX1	-1	NFE2L2
CSNK2A1	-1	KEAP1
PRKCD	1	NFE2L2
SQSTM1	-1	KEAP1
MAP1LC3B	1	SQSTM1
KEAP1	-1	IKBKB
GSK3B	-1	NFE2L2
GADD45GIP1	-1	NFE2L2
PGAM5	1	NFE2L2
FBXW11	-1	NFKBIA
BTRC	-1	NFKBIA
KLF2	1	NFE2L2
ATM	1	NFKBIA
IKBKG	1	NFKBIA
CHUK	-1	NCOR2
CHUK	1	RELA
IKBKB	1	CHUK
CHUK	1	IKBKB
ERC1	1	CHUK
IKBKG	1	NFKBIB
MAPK14	1	CSNK2A1
MAPK14	1	CSNK2B
CSNK2A2	-1	NFKBIA
CSNK2B	-1	NFKBIA
MAPK14	-1	NFKBIA
EP300	1	RELA
IKBKB	1	NFKBIE
IKBKE	1	RELA
RIPK1	1	IKBKG
MAP3K1	1	IKBKB
CHUK	-1	MAP3K14
MAP3K14	1	CHUK
MAP3K3	1	IKBKB
TAB3	1	MAP3K7
MRE11	1	ATM
ATM	1	MRE11
ATM	1	RAD50
RAD50	1	ATM
NFKB1	1	NCOR2
NFKB1	1	RELA
RELA	1	NFKB1
HDAC3	-1	NFKB1
RELA	-1	NCOR2
NFKBIA	1	RELA
RELA	-1	NFKBIA
NFKB2	1	RELB
RPS6KA5	1	RELA
YWHAQ	-1	FOXO3
AXIN1	1	APC
UBE2N	1	UBE2V1
TAB3	1	TAB2
UBE2V1	1	TRAF6
MAPK3	1	RPS6KA2
MAPK1	1	RPS6KA2
PDPK1	1	RPS6KA3
RPS6KA3	1	PDPK1
PDPK1	1	RPS6KA2
MAP3K7	1	CHUK
MAP3K7	1	MAP3K14
TRAF6	1	ECSIT
ECSIT	1	MAP3K1
MAP3K1	1	CHUK
MAP2K6	1	MAPK8
FOS	1	JUN
JUN	1	FOS
TOLLIP	1	IRAK1
CD14	1	TLR4
TLR4	1	MYD88
IRAK1	1	TLR4
DHX58	-1	DDX58
DDX58	-1	TRAF3
DDX58	1	TBK1
DDX58	1	IKBKE
MAVS	1	TRAF3
MAVS	1	IKBKE
DHX58	-1	MAVS
DHX58	1	IFIH1
TRAF3	1	IKBKE
IKBKE	-1	TANK
TANK	1	IKBKE
IKBKE	1	TBK1
TBK1	1	IKBKE
TRAF3	1	TBK1
TANK	1	TBK1
MAVS	1	IRF3
MAVS	-1	IRF7
ZBP1	1	TBK1
CARD18	-1	PYCARD
CARD17	-1	CASP1
CASP1	1	NLRC4
CASP1	-1	NLRP1
NLRP1	1	CASP1
MAP3K7	1	MAPK8
NLRC4	-1	NOD1
NOD1	1	RIPK2
NOD1	1	CASP1
RIPK2	1	IKBKB
ERBIN	-1	NOD2
NLRC4	-1	NOD2
NOD2	1	RIPK2
NOD2	1	MAPK14
RIPK2	1	MAP3K7
TRAF6	1	IKBKB
TRAF6	1	NFKBIA
RIPK2	1	MAPK14
TRAF6	1	MAPK14
MAP3K7	1	MAPK14
MAPK14	-1	MAP3K7
RIPK2	1	MAPK8
TRAF6	1	MAPK8
UBE2N	-1	MAP3K7
RIPK2	1	CHUK
RIPK2	1	IKBKG
TRIP6	1	RIPK2
RNF125	-1	DDX58
RNF125	-1	IFIH1
TRAF6	-1	IKBKG
HLA-DMA	1	CD74
HLA-DMB	1	CD74
TNFRSF1A	1	CASP8
TRAF2	1	CHUK
CASP10	1	CASP7
CASP4	1	CASP1
TP53	1	EIF2AK2
EIF2AK2	1	TP53
BID	1	CYCS
PRKCZ	1	NFKB1
TBK1	1	NFKB1
MAP3K7	1	NFKB1
IL1R1	1	MYD88
MYD88	-1	IL1R1
IRAK4	1	TRAF6
TIRAP	1	TRAF6
TLR2	1	MYD88
TLR2	1	TOLLIP
IRAK1	1	TLR2
RIPK1	1	RIPK3
RIPK3	1	RIPK1
TICAM1	1	RIPK3
SOCS3	-1	IFNGR1
PRKCD	1	STAT1
TRAF6	1	IRF5
JAK2	1	JAK1
JAK1	1	JAK2
IFNGR1	1	STAT1
JAK1	1	TYK2
STAT2	1	STAT1
CREBBP	1	IRF9
EP300	1	IRF9
MAPK1	1	RPS6KA4
NLRP1	1	APAF1
CARD9	1	RIPK2
CARD6	1	RIPK2
POP1	-1	PYCARD
PYDC2	-1	PYCARD
GRK6	-1	SLC9A3R1
MAGI2	1	PTEN
PTPN13	1	EFNB1
PTPN13	-1	FAS
PTPN13	-1	TRIP6
MAPK12	1	SNTA1
MAGI3	1	PTEN
ARVCF	1	ERBIN
CTNND2	1	ERBIN
PKN1	-1	ARHGEF2
PKN1	1	MAP3K20
MAPK14	-1	EEF2K
MAPK14	1	SIAH2
MAPK14	-1	BCL2L11
MAPK14	1	FOXO3
MAPK14	1	HBP1
MAPK14	1	ESR1
MAPK14	1	NR3C1
MAPK14	1	TP53
MAPK14	1	RB1
